problem,invariant,instance_id,seed,n,k,r,positive,accepted,runtime_seconds,status,timeout,memory_limited,error
pm_stb,linear_dependency,pm_stb-n23k16-s89-negative,89,23,16,7,False,True,0.225577357923612,success,False,False,
pm_stb,signatures,pm_stb-n23k16-s89-negative,89,23,16,7,False,True,0.014162998064421117,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k16-s773-negative,773,23,16,7,False,True,0.32438004098366946,success,False,False,
pm_stb,signatures,pm_stb-n23k16-s773-negative,773,23,16,7,False,True,0.015531493932940066,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k16-s654-negative,654,23,16,7,False,True,0.24365494004450738,success,False,False,
pm_stb,signatures,pm_stb-n23k16-s654-negative,654,23,16,7,False,True,0.01361025299411267,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k16-s438-negative,438,23,16,7,False,False,0.2741878710221499,success,False,False,
pm_stb,signatures,pm_stb-n23k16-s438-negative,438,23,16,7,False,False,0.016539935022592545,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k16-s433-negative,433,23,16,7,False,True,0.27120703796390444,success,False,False,
pm_stb,signatures,pm_stb-n23k16-s433-negative,433,23,16,7,False,True,0.013488061027601361,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s89-positive,89,23,20,3,True,True,0.14949095889460295,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s89-positive,89,23,20,3,True,True,0.0049138040049001575,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s773-positive,773,23,20,3,True,True,0.1289701199857518,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s773-positive,773,23,20,3,True,True,0.007235330995172262,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s654-positive,654,23,20,3,True,True,0.15036681899800897,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s654-positive,654,23,20,3,True,True,0.005378469941206276,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s438-positive,438,23,20,3,True,True,0.16532667505089194,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s438-positive,438,23,20,3,True,True,0.00491609494201839,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s433-positive,433,23,20,3,True,True,0.1402906159637496,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s433-positive,433,23,20,3,True,True,0.005274528986774385,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s89-negative,89,23,20,3,False,False,0.17149127402808517,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s89-negative,89,23,20,3,False,False,0.0075359640177339315,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s773-negative,773,23,20,3,False,False,0.14843274699524045,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s773-negative,773,23,20,3,False,False,0.006948348018340766,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s654-negative,654,23,20,3,False,True,0.15124426898546517,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s654-negative,654,23,20,3,False,True,0.005411281017586589,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s438-negative,438,23,20,3,False,True,0.1450357490684837,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s438-negative,438,23,20,3,False,True,0.005229859030805528,success,False,False,
pm_stb,linear_dependency,pm_stb-n23k20-s433-negative,433,23,20,3,False,True,0.15485578891821206,success,False,False,
pm_stb,signatures,pm_stb-n23k20-s433-negative,433,23,20,3,False,True,0.0054402799578383565,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s89-positive,89,24,0,24,True,True,0.7626205929554999,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s89-positive,89,24,0,24,True,True,267.0874934210442,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s773-positive,773,24,0,24,True,True,0.9008530130377039,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s773-positive,773,24,0,24,True,True,266.63723269395996,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s654-positive,654,24,0,24,True,True,0.9046945499721915,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s654-positive,654,24,0,24,True,True,256.49810832191724,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s438-positive,438,24,0,24,True,True,0.9085476179607213,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s438-positive,438,24,0,24,True,True,267.131431940943,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s433-positive,433,24,0,24,True,True,0.8654637930449098,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s433-positive,433,24,0,24,True,True,266.92760189191904,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s89-negative,89,24,0,24,False,True,0.9093514019623399,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s89-negative,89,24,0,24,False,True,256.6929048181046,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s773-negative,773,24,0,24,False,False,0.8263020199956372,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s773-negative,773,24,0,24,False,False,298.92730083304923,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s654-negative,654,24,0,24,False,True,0.8368652779608965,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s654-negative,654,24,0,24,False,True,288.2902221700642,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s438-negative,438,24,0,24,False,True,0.8561743019381538,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s438-negative,438,24,0,24,False,True,277.24817541905213,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k0-s433-negative,433,24,0,24,False,False,0.8039982179179788,success,False,False,
pm_stb,signatures,pm_stb-n24k0-s433-negative,433,24,0,24,False,False,288.1050552499946,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s89-positive,89,24,4,20,True,True,0.817072979058139,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s89-positive,89,24,4,20,True,True,20.255234155105427,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s773-positive,773,24,4,20,True,True,0.7891910179750994,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s773-positive,773,24,4,20,True,True,16.85233912395779,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s654-positive,654,24,4,20,True,True,0.7021232229890302,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s654-positive,654,24,4,20,True,True,22.12986041000113,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s438-positive,438,24,4,20,True,True,0.7644951179390773,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s438-positive,438,24,4,20,True,True,20.834648079937324,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s433-positive,433,24,4,20,True,True,0.7166891589295119,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s433-positive,433,24,4,20,True,True,18.877731462940574,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s89-negative,89,24,4,20,False,False,0.8283543739235029,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s89-negative,89,24,4,20,False,False,18.144021171028726,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s773-negative,773,24,4,20,False,True,0.8281768689630553,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s773-negative,773,24,4,20,False,True,16.185564192011952,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s654-negative,654,24,4,20,False,False,0.7107248289976269,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s654-negative,654,24,4,20,False,False,17.77505757601466,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s438-negative,438,24,4,20,False,True,0.7023739879950881,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s438-negative,438,24,4,20,False,False,22.217855258029886,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k4-s433-negative,433,24,4,20,False,True,0.8334711850620806,success,False,False,
pm_stb,signatures,pm_stb-n24k4-s433-negative,433,24,4,20,False,True,16.176237722975202,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s89-positive,89,24,8,16,True,True,0.6109358120011166,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s89-positive,89,24,8,16,True,True,1.429969068034552,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s773-positive,773,24,8,16,True,True,0.6185702380025759,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s773-positive,773,24,8,16,True,True,1.210175902931951,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s654-positive,654,24,8,16,True,True,0.6542978810612112,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s654-positive,654,24,8,16,True,True,1.3154435770120472,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s438-positive,438,24,8,16,True,True,0.6498226410476491,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s438-positive,438,24,8,16,True,True,1.287323981989175,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s433-positive,433,24,8,16,True,True,0.52737416990567,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s433-positive,433,24,8,16,True,True,1.9158085810486227,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s89-negative,89,24,8,16,False,False,0.6366760609671474,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s89-negative,89,24,8,16,False,False,1.0846978590125218,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s773-negative,773,24,8,16,False,False,0.6294990229653195,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s773-negative,773,24,8,16,False,False,1.1642165270168334,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s654-negative,654,24,8,16,False,False,0.5433764170156792,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s654-negative,654,24,8,16,False,False,2.1585279040737078,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s438-negative,438,24,8,16,False,True,0.6966938780387864,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s438-negative,438,24,8,16,False,True,1.5403900970704854,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k8-s433-negative,433,24,8,16,False,True,0.6218927049776539,success,False,False,
pm_stb,signatures,pm_stb-n24k8-s433-negative,433,24,8,16,False,True,1.5554002079879865,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s89-positive,89,24,12,12,True,True,0.5099506910191849,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s89-positive,89,24,12,12,True,True,0.12436653801705688,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s773-positive,773,24,12,12,True,True,0.48581886396277696,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s773-positive,773,24,12,12,True,True,0.1251672690268606,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s654-positive,654,24,12,12,True,True,0.5118858979549259,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s654-positive,654,24,12,12,True,True,0.12339634401723742,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s438-positive,438,24,12,12,True,True,0.5106379180215299,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s438-positive,438,24,12,12,True,True,0.11792880401480943,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s433-positive,433,24,12,12,True,True,0.49255686695687473,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s433-positive,433,24,12,12,True,True,0.12838915502652526,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s89-negative,89,24,12,12,False,False,0.4779913550009951,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s89-negative,89,24,12,12,False,False,0.1431928559904918,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s773-negative,773,24,12,12,False,False,0.4706812589429319,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s773-negative,773,24,12,12,False,False,0.127399999066256,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s654-negative,654,24,12,12,False,True,0.45145755098201334,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s654-negative,654,24,12,12,False,True,0.1334195249946788,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s438-negative,438,24,12,12,False,False,0.4390092199901119,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s438-negative,438,24,12,12,False,False,0.12483880203217268,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k12-s433-negative,433,24,12,12,False,False,0.45315265201497823,success,False,False,
pm_stb,signatures,pm_stb-n24k12-s433-negative,433,24,12,12,False,False,0.12922439398244023,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s89-positive,89,24,16,8,True,True,0.33716576802544296,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s89-positive,89,24,16,8,True,True,0.017987336963415146,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s773-positive,773,24,16,8,True,True,0.3644509590230882,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s773-positive,773,24,16,8,True,True,0.022201548097655177,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s654-positive,654,24,16,8,True,True,0.33365265605971217,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s654-positive,654,24,16,8,True,True,0.020850859000347555,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s438-positive,438,24,16,8,True,True,0.33106236800085753,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s438-positive,438,24,16,8,True,True,0.02068007702473551,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s433-positive,433,24,16,8,True,True,0.33763711201027036,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s433-positive,433,24,16,8,True,True,0.021382726961746812,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s89-negative,89,24,16,8,False,True,0.3467885119607672,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s89-negative,89,24,16,8,False,True,0.022478851955384016,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s773-negative,773,24,16,8,False,True,0.3664467199705541,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s773-negative,773,24,16,8,False,True,0.020683765993453562,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s654-negative,654,24,16,8,False,False,0.2805775690358132,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s654-negative,654,24,16,8,False,False,0.024259236990474164,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s438-negative,438,24,16,8,False,True,0.3569561820477247,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s438-negative,438,24,16,8,False,True,0.020752305979840457,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k16-s433-negative,433,24,16,8,False,True,0.29218447394669056,success,False,False,
pm_stb,signatures,pm_stb-n24k16-s433-negative,433,24,16,8,False,True,0.024957458022981882,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s89-positive,89,24,20,4,True,True,0.19617989799007773,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s89-positive,89,24,20,4,True,True,0.006492713000625372,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s773-positive,773,24,20,4,True,True,0.23060006101150066,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s773-positive,773,24,20,4,True,True,0.00649128295481205,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s654-positive,654,24,20,4,True,True,0.21581045002676547,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s654-positive,654,24,20,4,True,True,0.006640034960582852,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s438-positive,438,24,20,4,True,True,0.20954880898352712,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s438-positive,438,24,20,4,True,True,0.006774356937967241,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s433-positive,433,24,20,4,True,True,0.20930284494534135,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s433-positive,433,24,20,4,True,True,0.006160077988170087,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s89-negative,89,24,20,4,False,True,0.1993745529325679,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s89-negative,89,24,20,4,False,True,0.005912874010391533,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s773-negative,773,24,20,4,False,False,0.19875446404330432,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s773-negative,773,24,20,4,False,False,0.007833081996068358,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s654-negative,654,24,20,4,False,False,0.21626609400846064,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s654-negative,654,24,20,4,False,False,0.006296609994024038,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s438-negative,438,24,20,4,False,False,0.21461423998698592,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s438-negative,438,24,20,4,False,False,0.006974590010941029,success,False,False,
pm_stb,linear_dependency,pm_stb-n24k20-s433-negative,433,24,20,4,False,True,0.19238873093854636,success,False,False,
pm_stb,signatures,pm_stb-n24k20-s433-negative,433,24,20,4,False,True,0.010016973013989627,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s89-positive,89,25,0,25,True,True,1.0640418549301103,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s89-positive,89,25,0,25,True,True,555.2826117910445,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s773-positive,773,25,0,25,True,True,0.9566003270447254,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s773-positive,773,25,0,25,True,True,554.7817410930293,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s654-positive,654,25,0,25,True,True,0.9690616870066151,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s654-positive,654,25,0,25,True,True,555.1978308059042,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s438-positive,438,25,0,25,True,True,0.9267706100363284,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s438-positive,438,25,0,25,True,True,557.1706796999788,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s433-positive,433,25,0,25,True,True,0.9525637190090492,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s433-positive,433,25,0,25,True,True,583.9219749709591,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s89-negative,89,25,0,25,False,True,1.0659440159797668,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s89-negative,89,25,0,25,False,True,574.1651553129777,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s773-negative,773,25,0,25,False,True,0.9944768759887666,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s773-negative,773,25,0,25,False,True,578.0296694749268,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s654-negative,654,25,0,25,False,True,0.9607854300411418,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s654-negative,654,25,0,25,False,True,537.9548010519939,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s438-negative,438,25,0,25,False,True,0.8786535799736157,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s438-negative,438,25,0,25,False,True,594.5104641920188,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k0-s433-negative,433,25,0,25,False,True,0.9025635630823672,success,False,False,
pm_stb,signatures,pm_stb-n25k0-s433-negative,433,25,0,25,False,True,571.9423650639364,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s89-positive,89,25,4,21,True,True,0.7986672909464687,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s89-positive,89,25,4,21,True,True,40.24750797194429,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s773-positive,773,25,4,21,True,True,0.8908152480144054,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s773-positive,773,25,4,21,True,True,41.66474980395287,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s654-positive,654,25,4,21,True,True,0.9414733441080898,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s654-positive,654,25,4,21,True,True,37.596917013055645,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s438-positive,438,25,4,21,True,True,0.9241372650722042,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s438-positive,438,25,4,21,True,True,37.72944211401045,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s433-positive,433,25,4,21,True,True,0.8543265709886327,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s433-positive,433,25,4,21,True,True,41.575472124968655,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s89-negative,89,25,4,21,False,False,1.0371556110912934,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s89-negative,89,25,4,21,False,False,33.64176456606947,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s773-negative,773,25,4,21,False,True,0.7634893540525809,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s773-negative,773,25,4,21,False,True,41.71207543602213,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s654-negative,654,25,4,21,False,False,0.8557330799521878,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s654-negative,654,25,4,21,False,False,36.77365080092568,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s438-negative,438,25,4,21,False,True,0.7239888740004972,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s438-negative,438,25,4,21,False,True,52.47620331204962,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k4-s433-negative,433,25,4,21,False,True,0.9736366050783545,success,False,False,
pm_stb,signatures,pm_stb-n25k4-s433-negative,433,25,4,21,False,True,42.02420948201325,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s89-positive,89,25,8,17,True,True,0.7048894340405241,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s89-positive,89,25,8,17,True,True,3.712518665008247,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s773-positive,773,25,8,17,True,True,0.9272922519594431,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s773-positive,773,25,8,17,True,True,2.84986497706268,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s654-positive,654,25,8,17,True,True,0.8477508639916778,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s654-positive,654,25,8,17,True,True,3.8283390399301425,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s438-positive,438,25,8,17,True,True,0.806678697001189,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s438-positive,438,25,8,17,True,True,2.9990466410527006,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s433-positive,433,25,8,17,True,True,0.9425067281117663,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s433-positive,433,25,8,17,True,True,3.9620900920126587,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s89-negative,89,25,8,17,False,True,0.8613585960119963,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s89-negative,89,25,8,17,False,True,2.7340106099145487,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s773-negative,773,25,8,17,False,False,0.862573835067451,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s773-negative,773,25,8,17,False,False,2.9977942429250106,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s654-negative,654,25,8,17,False,False,0.872039383975789,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s654-negative,654,25,8,17,False,False,4.614024605019949,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s438-negative,438,25,8,17,False,False,0.9023464700439945,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s438-negative,438,25,8,17,False,False,4.690705680055544,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k8-s433-negative,433,25,8,17,False,True,0.6929236869327724,success,False,False,
pm_stb,signatures,pm_stb-n25k8-s433-negative,433,25,8,17,False,True,4.417441103956662,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s89-positive,89,25,12,13,True,True,0.6200351259903982,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s89-positive,89,25,12,13,True,True,0.19389395497273654,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s773-positive,773,25,12,13,True,True,0.613442144007422,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s773-positive,773,25,12,13,True,True,0.2458689280319959,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s654-positive,654,25,12,13,True,True,0.5238730680430308,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s654-positive,654,25,12,13,True,True,0.26027163804974407,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s438-positive,438,25,12,13,True,True,0.6024847290245816,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s438-positive,438,25,12,13,True,True,0.23179071303457022,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s433-positive,433,25,12,13,True,True,0.6488162890309468,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s433-positive,433,25,12,13,True,True,0.20135858794674277,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s89-negative,89,25,12,13,False,True,0.6081445969175547,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s89-negative,89,25,12,13,False,True,0.23418643698096275,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s773-negative,773,25,12,13,False,False,0.6400860879803076,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s773-negative,773,25,12,13,False,False,0.23527392896357924,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s654-negative,654,25,12,13,False,True,0.550675303908065,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s654-negative,654,25,12,13,False,True,0.24319454608485103,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s438-negative,438,25,12,13,False,True,0.6219105039490387,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s438-negative,438,25,12,13,False,True,0.2116598499706015,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k12-s433-negative,433,25,12,13,False,True,0.5605841520009562,success,False,False,
pm_stb,signatures,pm_stb-n25k12-s433-negative,433,25,12,13,False,True,0.2660267880419269,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s89-positive,89,25,16,9,True,True,0.4501759320264682,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s89-positive,89,25,16,9,True,True,0.029736189055256546,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s773-positive,773,25,16,9,True,True,0.5029523350531235,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s773-positive,773,25,16,9,True,True,0.031170853064395487,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s654-positive,654,25,16,9,True,True,0.3924584439955652,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s654-positive,654,25,16,9,True,True,0.031583357020281255,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s438-positive,438,25,16,9,True,True,0.4838941809721291,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s438-positive,438,25,16,9,True,True,0.03156233695335686,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s433-positive,433,25,16,9,True,True,0.5253773430595174,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s433-positive,433,25,16,9,True,True,0.02750086598098278,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s89-negative,89,25,16,9,False,False,0.39112037303857505,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s89-negative,89,25,16,9,False,False,0.03075493802316487,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s773-negative,773,25,16,9,False,True,0.4016757960198447,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s773-negative,773,25,16,9,False,True,0.036731965956278145,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s654-negative,654,25,16,9,False,True,0.46313168306369334,success,False,False,
pm_stb,signatures,pm_stb-n25k16-s654-negative,654,25,16,9,False,True,0.026758468942716718,success,False,False,
pm_stb,linear_dependency,pm_stb-n25k16-s438-negative,438,25,16,9,False,True,0.3848830950446427,success,False,False,
